zfygpa;zgpa;DOB_yr;isPartTime;sex;race;cluster_tier;family_income;lsat;ugpa;weighted_lsat_ugpa;pass_bar
0.96;0.68;69;No;Male;White;2;4;30;3.2;635.78946;Passed
0.52;0.75;68;No;Male;White;4;3;34;3.3;708.947352;Passed
-0.86;-0.37;60;No;Male;White;4;3;36;3.2;730.526298;Passed
1.82;0.99;69;No;Male;Other;3;5;39;2.2;677.894717;Passed
0;0;68;No;Male;White;2;3;30;3.9;705.78946;Failed_or_not_attempted
0.51;-0.13;67;No;Female;White;3;4;35;3.4;734.736825;Passed
0;0;67;No;Male;Black;3;2;27;2.9;558.421041;Failed_or_not_attempted
0.95;1.41;68;No;Male;White;3;3;35;2.3;624.736825;Passed
-0.25;0.47;68;No;Female;Other;4;4;36;3.3;740.526298;Passed
1.15;1.15;66;No;Female;White;4;4;36;3.4;750.526298;Passed
0;0;65;No;Male;White;6;3;34;3.4;718.947352;Passed
0.12;0.06;67;No;Male;White;6;4;37;3.4;766.315771;Passed
1.34;1.69;58;No;Male;White;6;2;41;3;789.473663;Passed
0.51;0.06;67;No;Female;White;6;3;48;3.3;929.999974;Passed
0.27;0;69;No;Female;White;5;4;44;3.5;886.842082;Passed
0.29;0.37;69;No;Female;White;4;4;39;3.5;807.894717;Passed
-2.47;0;69;No;Female;White;4;3;36;3.1;720.526298;Failed_or_not_attempted
0;0;69;No;Male;White;4;4;43;3.5;871.052609;Failed_or_not_attempted
0.09;-0.58;68;No;Female;White;4;4;37;3.5;776.315771;Passed
-0.21;-0.19;66;No;Female;White;3;4;29.3;3.1;614.7368289;Passed
2.29;1.36;67;No;Male;White;6;1;33;3.2;683.157879;Passed
0.27;-0.91;68;No;Female;White;3;3;42;3.1;815.263136;Passed
0;0;49;No;Female;White;1;3;32;3.3;677.368406;Passed
-0.73;-1.37;66;No;Female;Other;3;3;33;2.7;633.157879;Failed_or_not_attempted
0;0;69;No;Female;White;4;3;35;3.9;784.736825;Failed_or_not_attempted
1.34;1.36;68;No;Male;White;6;5;42;3.6;865.263136;Passed
-0.98;0;69;No;Female;Other;3;4;28.5;3.5;642.1052505;Failed_or_not_attempted
-1.21;-1.38;69;No;Male;White;5;4;36;2.9;700.526298;Passed
0.32;0.76;68;No;Male;White;4;4;41;3.7;859.473663;Passed
-0.79;-1.38;66;No;Male;Black;2;3;22.5;1.9;387.3684125;Passed
-0.63;-0.23;69;No;Female;White;3;3;33;3.3;693.157879;Passed
0.93;0.54;68;No;Male;White;3;4;32.5;3.1;665.2631425;Passed
1.66;1.12;68;No;Male;White;4;4;41;3.5;839.473663;Passed
1.98;2.19;70;No;Male;White;4;3;46;3.9;958.421028;Passed
0;0;53;No;Male;White;3;2;32;3.6;707.368406;Failed_or_not_attempted
0.41;-0.17;64;No;Male;White;5;4;40;3.3;803.68419;Failed_or_not_attempted
0;0;60;No;Female;White;4;3;35;3.5;744.736825;Failed_or_not_attempted
0.45;-0.16;69;No;Male;White;5;4;38;3;742.105244;Passed
0.06;-0.3;66;No;Female;White;3;3;47;3.2;904.210501;Passed
-0.41;0.14;69;No;Male;White;4;3;32;3.5;697.368406;Passed
-0.36;-0.74;60;No;Male;White;2;3;32;3.5;697.368406;Passed
0.61;0.47;69;No;Female;White;3;4;33;3.1;673.157879;Passed
0.2;0.48;69;No;Male;White;4;3;41;3.3;819.473663;Passed
0.15;-0.04;67;No;Female;White;3;3;38;3.9;832.105244;Passed
0.16;-0.52;66;No;Male;White;6;4;42;3.2;825.263136;Passed
0.19;0.16;67;No;Male;White;4;5;42.5;3.4;853.1578725;Passed
-1.79;-2.19;69;No;Male;Black;6;3;39;3.4;797.894717;Passed
0.72;1.19;63;No;Male;White;4;4;42;3;805.263136;Passed
0.08;0.23;69;No;Female;White;5;4;41;3.8;869.473663;Passed
1.36;1.25;64;Yes;Female;White;5;2;35;3.7;764.736825;Passed
-1.42;-1.3;69;Yes;Female;Black;4;3;22;2.7;459.473676;Failed_or_not_attempted
-0.42;-0.22;68;No;Female;White;5;3;37;3.7;796.315771;Passed
-0.55;-0.89;66;Yes;Male;White;2;4;30;2.7;585.78946;Failed_or_not_attempted
-0.81;-0.56;47;No;Female;White;3;4;40;3.3;803.68419;Passed
0;0;67;No;Female;White;6;4;41;3.6;849.473663;Failed_or_not_attempted
0.79;0.8;67;No;Male;White;3;4;34;3.5;728.947352;Passed
-0.1;-0.03;66;No;Female;White;5;3;32;3.4;687.368406;Passed
-1.13;-1.76;69;No;Male;White;3;3;36.5;3.2;738.4210345;Passed
-0.04;-0.37;63;Yes;Male;White;4;3;44;3.3;866.842082;Passed
-0.07;-0.44;69;No;Female;Black;4;3;30;3.2;635.78946;Failed_or_not_attempted
0;0;68;No;Female;White;6;3;43;3.8;901.052609;Passed
-0.56;-0.53;69;No;Female;White;5;2;37;3.6;786.315771;Passed
0.36;-0.18;51;Yes;Male;White;3;3;40;2.9;763.68419;Passed
-0.27;-0.5;10;No;Female;White;2;5;35;3.2;714.736825;Passed
0.84;0.28;52;No;Female;White;4;3;34;3.9;768.947352;Passed
-0.18;0.05;70;No;Female;White;4;3;36;3.6;770.526298;Passed
-0.27;-0.24;66;No;Male;White;3;4;31.5;3.4;679.4736695;Passed
-0.52;0;69;No;Female;White;3;2;44;3.2;856.842082;Failed_or_not_attempted
0.56;0.01;64;No;Male;White;3;4;33;3.2;683.157879;Passed
-0.81;-1.41;65;No;Male;Other;4;3;29;1.9;489.999987;Passed
-0.64;-0.7;69;No;Female;Other;5;4;34;2.8;658.947352;Failed_or_not_attempted
-1.31;-1.3;69;No;Female;White;3;4;34;3.3;708.947352;Passed
0;0;64;No;Female;White;6;5;40;3;773.68419;Passed
2.13;2.38;69;No;Female;White;3;3;33;3.6;723.157879;Passed
-0.26;-0.31;68;No;Male;White;3;5;38;3;742.105244;Passed
-0.24;0;63;Yes;Male;White;3;4;36;2.7;680.526298;Failed_or_not_attempted
-0.2;-0.26;69;No;Male;White;4;4;37.5;3.1;744.2105075;Passed
0.12;-0.12;66;No;Female;White;2;5;31.5;2.8;619.4736695;Passed
-1.44;-1.97;69;No;Female;Black;4;4;23;2.9;495.263149;Passed
-0.92;-1.06;68;No;Female;White;5;1;40;3.6;833.68419;Failed_or_not_attempted
-0.22;-0.57;64;No;Male;Other;4;2;36.5;3.1;728.4210345;Passed
0.09;0.48;69;No;Male;White;5;4;37;2.5;676.315771;Passed
2.39;2.21;68;No;Male;White;5;4;36.5;3;718.4210345;Passed
0.51;-0.28;64;No;Male;White;5;1;41;3.5;839.473663;Failed_or_not_attempted
0.08;0.1;67;No;Male;White;6;5;45;3.3;882.631555;Passed
-1.28;-0.77;61;No;Male;White;3;3;36;2.9;700.526298;Passed
-2.01;0;69;No;Male;White;4;3;44;2.9;826.842082;Failed_or_not_attempted
-1.99;0;68;No;Male;White;3;4;32.5;3.3;685.2631425;Failed_or_not_attempted
0;-0.09;67;No;Female;White;1;3;36;3.2;730.526298;Passed
-0.15;0.4;68;No;Female;White;6;3;45;3.6;912.631555;Passed
-0.47;-0.79;63;No;Male;Black;1;4;36;2.2;630.526298;Passed
-0.38;-0.63;69;No;Male;Other;3;4;39;2.7;727.894717;Failed_or_not_attempted
-0.6;-0.94;67;No;Female;White;2;4;29.5;3;607.8947235;Failed_or_not_attempted
0.03;-0.39;69;No;Female;White;2;4;25;3.7;606.842095;Passed
-0.91;-1.62;66;No;Female;White;3;4;29.5;2.6;567.8947235;Passed
-0.73;-1.14;66;No;Male;White;2;1;35;3.1;704.736825;Passed
0.16;-0.25;67;No;Male;Other;4;4;37;3.4;766.315771;Passed
2.85;2.23;56;No;Male;White;5;4;48;3.4;939.999974;Passed
1.27;1.48;68;No;Male;Other;5;3;39;3.7;827.894717;Passed
0.41;0.23;67;No;Male;Other;3;3;32.5;2.6;615.2631425;Passed
0.75;1.37;68;No;Male;White;3;5;45;3.3;882.631555;Passed
-1.12;-1.41;67;No;Male;White;4;3;41;2.8;769.473663;Passed
-0.44;-0.3;65;No;Male;White;2;3;35.5;2.3;632.6315615;Failed_or_not_attempted
0.47;0.71;64;No;Female;White;5;3;45;3.8;932.631555;Passed
0;0;60;Yes;Male;White;4;2;29;4;699.999987;Failed_or_not_attempted
0.63;0.78;65;No;Female;White;4;3;41;3.2;809.473663;Passed
-0.24;-0.53;69;No;Male;White;3;4;42;3.3;835.263136;Passed
-2.59;0;55;Yes;Female;White;3;3;18;3.1;436.315784;Failed_or_not_attempted
0.12;0.49;67;No;Female;White;4;3;35;3.8;774.736825;Passed
-0.36;-0.45;69;No;Male;White;5;4;37;2.9;716.315771;Passed
-0.05;-0.21;69;No;Female;White;3;4;37;3.5;776.315771;Passed
0;0;63;Yes;Female;White;4;2;37;3.6;786.315771;Failed_or_not_attempted
-1.16;-0.66;57;No;Female;Other;3;3;28;3.6;644.210514;Passed
0.81;0.58;59;No;Male;White;3;3;42;2.4;745.263136;Passed
1.02;0.9;49;No;Female;White;3;2;37;2.8;706.315771;Passed
-0.17;-0.92;68;No;Female;White;3;4;38;2.9;732.105244;Passed
0.3;-0.35;64;No;Male;Other;4;3;30;2;515.78946;Passed
0.24;0.79;69;No;Female;White;3;2;36;3.7;780.526298;Passed
0;0;69;No;Female;White;4;3;40;3.4;813.68419;Passed
1.1;1.08;70;No;Female;White;3;4;35;3.4;734.736825;Passed
0.35;0.43;70;No;Female;Black;1;4;23;3.3;535.263149;Failed_or_not_attempted
0.66;0.06;68;No;Male;White;3;3;39;3.1;767.894717;Passed
0;-0.37;69;No;Male;White;3;5;42;2.5;755.263136;Passed
-2.27;0;68;No;Male;Other;5;3;31;2.7;601.578933;Failed_or_not_attempted
1.78;1.52;65;No;Female;White;6;2;47;3.9;974.210501;Passed
1.42;1.57;69;No;Female;White;5;4;47;3.3;914.210501;Passed
0.07;-0.09;69;No;Female;White;5;3;42;3.7;875.263136;Passed
0;0;69;Yes;Male;White;3;4;29.5;3.4;647.8947235;Passed
0.69;0.04;68;No;Male;White;6;4;40.5;3.8;861.5789265;Failed_or_not_attempted
0.34;0.14;64;No;Male;White;3;5;39;3.4;797.894717;Passed
0;0;60;Yes;Male;White;3;3;39;3.3;787.894717;Passed
-0.03;-0.78;69;Yes;Female;White;3;4;33;3.6;723.157879;Passed
0;0;69;Yes;Female;White;2;4;24.5;3.5;578.9473585;Failed_or_not_attempted
1.21;1.21;61;No;Male;White;5;3;39;3.7;827.894717;Passed
0.81;0.38;66;Yes;Female;White;3;4;38;2.4;682.105244;Passed
-1.08;-0.54;69;No;Male;White;3;4;35.5;3.2;722.6315615;Passed
0;0;67;No;Female;White;6;5;44;3.3;866.842082;Passed
0.81;0.43;69;No;Female;White;3;4;35.5;3.6;762.6315615;Passed
1.1;0.98;69;No;Male;White;3;4;37;3.6;786.315771;Passed
1.96;1.92;63;No;Male;White;3;2;40;3.5;823.68419;Passed
0.51;1.02;54;No;Male;White;2;3;42;2.7;775.263136;Passed
1.5;0.88;53;Yes;Female;White;5;2;36;3.5;760.526298;Passed
-0.61;-0.81;67;No;Male;White;4;4;42;2.9;795.263136;Passed
-1.03;-1.07;69;No;Female;White;4;3;38;3.6;802.105244;Passed
0.02;0.6;66;No;Male;Other;4;4;45;3;852.631555;Passed
-1.42;-2.18;68;No;Male;Black;4;4;29.5;2.3;537.8947235;Failed_or_not_attempted
0.29;0.45;66;No;Male;White;4;2;42;3.4;845.263136;Passed
0.18;0.19;69;No;Female;White;4;4;39;3.7;827.894717;Passed
0.47;0;65;Yes;Male;White;3;3;24.5;3.7;598.9473585;Passed
0.3;0.42;63;Yes;Female;White;4;3;37;2.8;706.315771;Passed
-1.31;-1.82;63;No;Male;White;5;3;31;3.7;701.578933;Passed
-0.4;-0.82;68;No;Female;White;3;3;37;3.2;746.315771;Passed
-0.72;-0.37;49;No;Female;White;4;2;37;2.6;686.315771;Passed
0.14;-0.15;68;No;Male;White;3;3;30;2.7;585.78946;Passed
0;0;59;Yes;Male;Other;3;4;28;2.7;554.210514;Failed_or_not_attempted
0.09;0.24;64;No;Male;White;4;3;48;3;899.999974;Passed
0;0;67;No;Male;White;4;4;38;3.3;772.105244;Passed
0;0;65;Yes;Female;White;3;4;42;3.5;855.263136;Passed
1.32;1.09;68;No;Male;White;4;3;44;3.9;926.842082;Passed
0.89;0.6;57;No;Male;White;3;4;31;2.4;571.578933;Passed
0.37;0.13;69;No;Female;Other;5;4;39;3;757.894717;Passed
-0.05;-0.41;69;No;Male;White;3;4;33;3.2;683.157879;Passed
-0.34;-0.33;65;Yes;Female;White;3;3;37;2.9;716.315771;Passed
0.47;0.42;66;No;Male;White;3;3;36;3.2;730.526298;Passed
0.1;-0.23;59;No;Male;White;5;4;29;3.5;649.999987;Passed
0;0;60;No;Female;Other;6;3;40;2.3;703.68419;Passed
0.86;1.38;64;No;Female;White;3;2;38;3.6;802.105244;Failed_or_not_attempted
0.81;0.97;70;No;Female;White;5;3;37;3.7;796.315771;Passed
0.35;0.85;50;No;Female;Black;1;3;20;2.6;417.89473;Failed_or_not_attempted
0;0;43;No;Male;White;5;4;35;3.2;714.736825;Passed
-0.77;-1.2;55;Yes;Male;White;3;5;25.5;2.1;454.7368315;Passed
-0.79;-1.43;68;No;Male;White;3;5;42;3.3;835.263136;Failed_or_not_attempted
-0.02;0.19;68;No;Female;White;4;4;39;3.4;797.894717;Passed
-1.49;-1.64;65;No;Female;Other;3;3;31;2.6;591.578933;Passed
0.87;0.35;69;No;Male;White;3;4;37;3.2;746.315771;Passed
-0.62;-1.25;69;No;Female;White;2;3;40;3.6;833.68419;Passed
0.25;0.46;64;No;Male;Black;5;3;41;2.7;759.473663;Passed
-1.38;-1.25;52;No;Male;White;3;3;36;2.7;680.526298;Passed
-1.04;0;69;No;Male;White;2;4;35;2.4;634.736825;Failed_or_not_attempted
-0.42;0.44;67;No;Male;White;5;5;40;3.5;823.68419;Passed
-0.16;0.15;68;No;Male;White;3;5;39;3.1;767.894717;Passed
0;0;64;No;Female;White;4;4;36;3.8;790.526298;Failed_or_not_attempted
0.83;0.43;68;No;Female;White;4;4;32;3.7;717.368406;Passed
-1.82;0;54;Yes;Male;Black;4;2;35;2.9;684.736825;Failed_or_not_attempted
0.36;-0.41;69;No;Male;White;3;4;38;3.3;772.105244;Passed
0.93;0.62;58;No;Male;White;3;3;32;3.4;687.368406;Passed
1.54;1.89;69;No;Male;White;6;4;42;3.6;865.263136;Passed
-0.62;-0.52;67;No;Female;White;4;3;34;3.5;728.947352;Passed
0.45;-0.04;68;No;Female;White;4;3;29;3.6;659.999987;Passed
0;0;57;Yes;Male;White;4;3;35;3.3;724.736825;Failed_or_not_attempted
0.06;0;69;No;Male;White;3;4;44;2.8;816.842082;Passed
-0.43;-0.49;69;No;Male;White;5;4;39;3.3;787.894717;Passed
1.07;0.54;68;No;Female;White;5;5;35.5;3;702.6315615;Passed
-0.67;-0.43;68;No;Male;White;3;3;32.5;2.8;635.2631425;Passed
0.1;0.17;64;No;Female;White;4;3;25;2.8;516.842095;Passed
0.49;0.37;66;No;Male;White;6;5;39;3;757.894717;Passed
-1.45;-1.85;68;No;Male;Black;5;1;37;2.5;676.315771;Passed
0;0;68;No;Female;White;4;3;25;3.6;596.842095;Failed_or_not_attempted
0;0;61;No;Male;White;4;3;38;4;842.105244;Failed_or_not_attempted
0;0;69;No;Male;White;3;3;40;3.1;783.68419;Failed_or_not_attempted
0.11;0.66;68;No;Female;White;5;5;34;3.5;728.947352;Passed
-1.28;-1.44;52;No;Male;White;4;3;45;3.3;882.631555;Passed
-0.98;-1;67;No;Female;Black;6;4;35;3.1;704.736825;Passed
-1.34;0;69;No;Female;White;4;4;32;3.3;677.368406;Failed_or_not_attempted
0.86;0.8;69;No;Male;White;2;3;25;4;636.842095;Passed
0.97;0.68;59;No;Female;White;4;3;30.5;3.8;703.6841965;Passed
-1.16;-0.77;67;No;Male;White;4;3;32;3.2;667.368406;Passed
-0.91;-0.85;69;No;Female;Black;3;2;25.5;3.4;584.7368315;Passed
0;0;57;No;Male;Other;5;2;32;3.4;687.368406;Failed_or_not_attempted
1.25;0.95;70;No;Female;White;3;2;36;3.7;780.526298;Passed
-1.79;0;64;No;Female;Black;3;1;25;2.7;506.842095;Failed_or_not_attempted
0.37;0.49;69;No;Female;White;5;3;32;3.5;697.368406;Passed
0;0;60;No;Female;White;4;3;44;3.2;856.842082;Passed
-0.52;-1.47;60;Yes;Female;Black;5;3;30;2.7;585.78946;Failed_or_not_attempted
-0.67;-0.05;69;No;Female;White;4;4;35;3.6;754.736825;Passed
-2.18;0;65;No;Female;Black;4;3;35;2.1;604.736825;Failed_or_not_attempted
-0.88;-0.68;68;No;Male;White;5;4;42;3.6;865.263136;Passed
0.55;0.11;68;No;Male;White;5;4;38;3.7;812.105244;Passed
0;0;69;No;Male;White;6;4;37;3.7;796.315771;Passed
-1.07;-1.24;66;No;Female;Other;6;2;33;3.5;713.157879;Failed_or_not_attempted
-0.95;-0.7;53;Yes;Male;Other;4;2;39;3.8;837.894717;Failed_or_not_attempted
0;0;69;No;Female;White;3;4;37;3.5;776.315771;Failed_or_not_attempted
0.93;0.99;69;No;Female;White;3;3;36;3.9;800.526298;Passed
-1.88;-1.5;65;No;Male;White;4;5;41;2.3;719.473663;Passed
-0.97;0.12;68;No;Female;Black;1;4;29;2.3;529.999987;Passed
0.89;1.57;61;No;Female;White;3;3;33;3.6;723.157879;Passed
0.87;0.28;64;Yes;Male;White;4;4;24.5;3.3;558.9473585;Passed
0.45;0.79;69;No;Male;White;3;3;36.5;3.5;768.4210345;Passed
-0.13;-0.11;69;No;Male;White;2;4;35;2.8;674.736825;Passed
0;0;68;No;Female;White;5;5;45;3.2;872.631555;Passed
1.72;2.28;57;No;Male;White;2;4;27;3.1;578.421041;Passed
-0.97;-1.81;67;No;Male;Black;4;4;23;2.5;455.263149;Passed
0;0;60;Yes;Female;Black;4;2;26;3.8;632.631568;Failed_or_not_attempted
-0.08;-0.24;69;No;Male;White;5;4;39;3.7;827.894717;Passed
-0.34;-0.71;61;Yes;Male;White;3;3;37;3.3;756.315771;Passed
-0.26;-0.26;67;No;Female;White;5;5;37;3.4;766.315771;Passed
-2.69;-2.49;65;No;Male;Black;6;3;35;3.1;704.736825;Passed
0.25;-0.34;69;No;Male;White;5;4;45;3.7;922.631555;Passed
-0.24;0.59;69;No;Female;White;4;4;37;2.9;716.315771;Passed
-1.09;-1.44;69;No;Male;Other;3;4;26;3.6;612.631568;Failed_or_not_attempted
-0.23;-0.32;69;No;Male;White;4;5;38;3.4;782.105244;Passed
0.45;0.14;69;No;Male;White;5;3;39;3.2;777.894717;Passed
1.01;0.93;68;No;Female;White;3;2;37;3.4;766.315771;Passed
-0.4;-0.31;68;No;Female;White;2;4;30;3.7;685.78946;Passed
0.46;0.54;69;No;Female;White;3;3;29;3.6;659.999987;Passed
-0.4;-0.14;68;No;Female;White;5;3;37;3.3;756.315771;Passed
0.2;-0.51;68;No;Female;Other;3;4;29;3.4;639.999987;Passed
1.2;1.01;69;No;Male;White;4;4;42;3.1;815.263136;Passed
1;1.05;68;No;Female;White;5;4;45;3.3;882.631555;Passed
0;0;54;No;Female;White;2;4;33;3.4;703.157879;Failed_or_not_attempted
1.13;0.92;66;No;Male;White;4;4;37.5;2.8;714.2105075;Passed
1.29;0.87;54;No;Male;White;4;4;40;2.8;753.68419;Passed
-0.13;-0.49;64;No;Male;White;2;2;31;3.1;641.578933;Passed
-0.62;-0.49;69;No;Male;White;3;4;42;2.9;795.263136;Passed
-0.07;-0.25;69;No;Male;White;3;4;38;3.2;762.105244;Passed
-0.43;-0.37;69;No;Male;White;3;4;33;3.4;703.157879;Passed
0.07;-0.83;68;No;Male;White;3;3;38;3.1;752.105244;Passed
0.4;1.01;64;Yes;Male;White;3;4;43;3.6;881.052609;Passed
-0.25;0.13;69;No;Female;White;5;4;39;3.7;827.894717;Passed
-1.87;-2.09;53;No;Male;Black;4;4;37;2.2;646.315771;Passed
0.72;1.04;64;No;Male;White;4;2;45;2.7;822.631555;Passed
0.8;0.83;65;No;Male;Black;1;3;23;3.5;555.263149;Passed
0.37;0.14;67;No;Male;White;3;4;35;2.6;654.736825;Passed
1.18;1.52;66;No;Female;White;3;4;33;3.5;713.157879;Passed
-1.42;-1.19;64;No;Female;Black;5;2;25;2.9;526.842095;Passed
0.76;0.64;66;No;Female;Black;1;3;32.5;2.1;565.2631425;Passed
-0.41;-0.01;69;No;Male;Other;4;2;38;2.6;702.105244;Passed
0.48;0.64;68;No;Male;White;2;3;37;4;826.315771;Passed
1.16;1.16;69;No;Female;White;4;3;41;3.8;869.473663;Passed
0.6;-0.14;67;No;Male;White;2;3;30;2.9;605.78946;Passed
0.66;0.99;69;No;Female;White;4;2;37;3.8;806.315771;Passed
0.36;0;68;No;Male;White;6;4;41;3.8;869.473663;Passed
-0.35;0.1;67;No;Male;White;6;4;36;3.7;780.526298;Passed
-1.48;-0.33;55;No;Male;Other;3;4;30.5;2.5;573.6841965;Passed
-0.78;-1.07;69;No;Male;White;6;4;43;3.6;881.052609;Passed
-1.36;-1.3;68;No;Male;Black;6;4;28.5;3.6;652.1052505;Passed
0.49;0.55;70;No;Male;White;4;4;41;3.2;809.473663;Passed
-0.44;-1.01;69;No;Male;White;3;3;38;3.2;762.105244;Passed
-0.27;0.64;60;No;Male;Other;5;3;41;2.6;749.473663;Passed
0.94;1;65;No;Male;White;3;4;33;3.3;693.157879;Passed
1.41;1.64;65;Yes;Male;White;2;4;33;3.2;683.157879;Passed
-1.37;-0.95;64;No;Female;Other;2;4;28;3.2;604.210514;Passed
0.53;0.16;64;Yes;Male;White;3;3;33;3.2;683.157879;Passed
0;0;69;No;Female;White;5;3;43;2.9;811.052609;Passed
0;0;54;No;Female;White;4;2;31;3.8;711.578933;Failed_or_not_attempted
0.88;0.49;68;No;Female;White;4;3;41;3.4;829.473663;Passed
-0.52;-1.34;68;No;Female;White;2;2;39;2.3;687.894717;Failed_or_not_attempted
0.61;-0.4;65;No;Male;White;3;3;32;3.5;697.368406;Passed
0.34;-0.11;58;No;Male;Other;3;1;37;2.9;716.315771;Passed
-1.48;0;56;No;Male;White;3;1;35;3.7;764.736825;Failed_or_not_attempted
-1.04;-1.5;67;No;Male;White;3;5;38;3.3;772.105244;Passed
2.05;1.74;70;No;Male;White;5;4;42;3.8;885.263136;Passed
-1.25;0;68;No;Female;Other;3;2;35;2.4;634.736825;Failed_or_not_attempted
-0.55;-0.85;65;No;Female;White;6;3;48;3.7;969.999974;Passed
-1.3;-0.62;68;No;Male;White;3;3;40;3.2;793.68419;Passed
1.34;1.17;69;No;Male;White;5;5;43;3.2;841.052609;Passed
-1;-0.71;69;No;Female;Other;3;4;31.5;3.1;649.4736695;Passed
0;0;69;No;Male;White;6;5;46;2.8;848.421028;Passed
0.84;0.82;68;No;Female;White;5;4;45;3.2;872.631555;Passed
-0.87;-0.09;66;No;Male;Other;3;4;29;2.4;539.999987;Passed
1.3;1.38;67;No;Male;White;3;4;39;3.2;777.894717;Passed
-0.91;-1.03;69;No;Female;White;4;3;40;3.7;843.68419;Passed
1.59;1.84;67;No;Female;White;2;3;38;2.8;722.105244;Failed_or_not_attempted
1.33;0;69;No;Male;White;6;4;44;3.5;886.842082;Passed
0.57;-0.16;52;Yes;Male;White;4;3;37;2.6;686.315771;Passed
-0.95;-0.87;69;No;Male;White;3;4;39;2.9;747.894717;Failed_or_not_attempted
-0.74;-0.38;67;No;Female;White;5;4;38.5;3.4;789.9999805;Passed
-0.4;-0.87;68;No;Female;Other;3;3;31.5;3.1;649.4736695;Passed
-0.95;-0.7;68;No;Female;Other;5;3;38;3.2;762.105244;Passed
0.5;0.41;69;No;Female;White;3;4;42;3.6;865.263136;Passed
-0.09;-0.23;68;No;Female;White;5;4;39.5;3.6;825.7894535;Passed
-0.21;-0.67;66;No;Male;White;6;3;45;3.5;902.631555;Passed
-1.46;-1.48;69;No;Female;Black;3;3;28;3.8;664.210514;Failed_or_not_attempted
-0.56;-0.52;68;No;Male;White;2;4;33;2.7;633.157879;Passed
0.22;1.17;63;No;Male;White;3;3;29;3.1;609.999987;Passed
-1.79;-1.28;65;No;Male;White;3;4;41;1.9;679.473663;Failed_or_not_attempted
1.12;0.75;67;No;Male;White;5;4;47;4;984.210501;Passed
0.29;0.3;67;No;Male;Other;6;2;42;3.7;875.263136;Passed
1.5;-0.89;62;No;Female;Black;6;4;36;2.3;640.526298;Passed
-0.64;-0.96;55;No;Female;Other;5;2;38;2.8;722.105244;Passed
2.3;1.98;67;No;Male;White;2;3;33;2.9;653.157879;Passed
1.51;1.95;67;No;Male;White;3;4;37;2.8;706.315771;Passed
2.39;2.06;59;Yes;Male;White;5;3;42;3.1;815.263136;Passed
0.53;0.07;69;No;Female;White;4;3;39;3.5;807.894717;Passed
-2.13;0;69;No;Male;White;4;4;31.3;2.8;616.3157749;Failed_or_not_attempted
0.4;0.29;63;No;Female;White;3;3;34;3;678.947352;Failed_or_not_attempted
0.31;0;67;No;Male;Other;4;4;34;3.3;708.947352;Failed_or_not_attempted
-1.36;-1.31;66;No;Male;White;5;2;44;3.8;916.842082;Passed
-1.75;-1.71;57;No;Male;Other;4;1;23;2.4;445.263149;Failed_or_not_attempted
-0.52;-0.22;67;No;Male;White;2;4;28;2.5;534.210514;Passed
-0.51;-0.31;63;Yes;Female;White;3;2;32.5;2.3;585.2631425;Passed
0.66;0.76;59;No;Male;White;4;3;44;2.6;796.842082;Passed
0.43;-0.6;68;No;Male;White;4;4;38;2.4;682.105244;Passed
0.29;0.64;67;No;Female;Black;1;2;30;3.3;645.78946;Passed
1.28;1.93;57;No;Male;White;3;3;37;3.3;756.315771;Passed
-0.97;-0.37;66;No;Female;White;5;4;46;3.5;918.421028;Passed
1.11;0;69;No;Male;White;6;4;39;3.8;837.894717;Passed
0.04;0.25;68;No;Male;White;3;5;48;3.7;969.999974;Passed
0.13;0.25;69;No;Female;White;2;3;35;2.9;684.736825;Passed
1.72;2.14;68;No;Female;White;3;4;36;3.5;760.526298;Failed_or_not_attempted
0.32;-0.57;68;No;Male;White;5;4;41;3.2;809.473663;Passed
1.34;0.92;55;No;Male;White;2;1;41;3.1;799.473663;Passed
-1.33;0;66;Yes;Male;White;3;4;25;2.7;506.842095;Failed_or_not_attempted
0.57;0;69;No;Male;White;6;4;42;3.6;865.263136;Passed
0.04;-1.12;61;No;Male;White;2;4;33;2.9;653.157879;Passed
0.03;0;69;No;Female;White;6;4;42;3.6;865.263136;Passed
-0.59;-0.61;67;No;Male;White;3;4;36;2.5;660.526298;Passed
-2.35;-1.48;69;No;Female;Black;5;4;28;3.8;664.210514;Passed
-0.3;0.04;64;No;Male;White;6;4;42;3.2;825.263136;Passed
-0.43;-0.4;58;No;Female;White;4;2;34;3.4;718.947352;Passed
-0.51;-1.2;68;No;Female;White;3;5;32;3;647.368406;Passed
1.21;1.5;68;No;Male;White;2;4;28;3.2;604.210514;Passed
1.19;1.33;68;No;Female;White;3;5;36;3.2;730.526298;Passed
-0.72;-0.51;69;Yes;Male;White;2;5;30;2.9;605.78946;Passed
0.39;0.73;69;No;Male;White;4;3;42;3.9;895.263136;Passed
1.08;0.75;66;No;Female;White;4;3;42;3.4;845.263136;Passed
-0.15;-0.36;68;No;Male;White;6;4;47;3.7;954.210501;Passed
-0.16;-0.46;61;No;Male;White;3;3;36;3.5;760.526298;Passed
-0.34;-0.64;69;No;Male;White;4;4;36;3.7;780.526298;Passed
-1.13;0;69;No;Male;Other;3;3;37;3.6;786.315771;Failed_or_not_attempted
1.32;1.07;69;No;Female;White;4;4;41;3.3;819.473663;Passed
-1.89;0;67;No;Female;Other;3;4;20;2.8;437.89473;Failed_or_not_attempted
